"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",64.9552186743654,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",64.6173665483304,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",65.7023216548043,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",67.0740171081345,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",64.6310890329731,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",68.066649131946,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",67.5121567644512,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",67.5890552384003,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",67.7315884984794,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",68.8536460828228,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",70.427801759505,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",72.5139617255682,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",73.0600445763426,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",74.2179242522532,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",73.972078192067,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",74.2728214376323,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",74.3063225232595,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",75.027175709722,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",76.1302023880259,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",77.2353435891547,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",78.9932151502002,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",80.3278918155357,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",82.0595896113758,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",83.7169020717674,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",85.1909238676074,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",86.2131229006053,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",87.9888265548582,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",89.1478312552553,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",90.6975661349836,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",92.5115857756781,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",94.9015513550195,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",97.8053985311662,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",101.216572438702,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",105.372899622403,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",109.765801600583,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",113.870294785919,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",117.390967672798,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",121.363886158066,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",124.030783142882,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",126.001899625187,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",128.392748682528,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",130.239523479778,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",131.332652483704,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",132.739656115996,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",133.456132454464,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",134.104773493784,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",133.840387130978,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",134.00101699644,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",134.417794994451,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",133.540141592524,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",134.821833325564,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",135.36142063057,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",135.793314671651,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",135.850384284615,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",136.027708321933,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",136.362113867965,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",137.042548659534,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",138.130936436559,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",138.454663053309,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",139.162412970083,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",140.281978817106,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",140.019834664657,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",140.752270408225,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",141.913143848117,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",142.582891248824,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",145.217233701962,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",145.986805883064,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",145.336596073315,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",145.189092164859,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",145.97332047964,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",142.311124003719,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",140.114829641773,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",135.872859097181,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",132.484740225174,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",131.777241607842,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",130.590674251749,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",130.408975709191,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",129.802183432792,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",128.516235345915,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",127.81089098978,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",125.988956531198,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",124.654762116287,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",122.009825503842,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",118.736411200464,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",116.63391255796,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",110.483026719838,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",110.534909071421,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",106.601829832417,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",104.190759808622,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",101.720499158827,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",101.010389290071,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",100.600811945212,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",100.8485122033,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",98.7267437857331,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",98.7668421436719,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",98.9611784233706,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.6726672968712,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.591880097056,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",100.774274182702,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",101.337757374931,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",101.965519625589,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",103.517472878864,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",104.659767852454,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",105.987131634285,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",107.544778287177,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",109.343072134933,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",111.780998232057,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",114.047876730961,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q1",40.7446722930317,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q2",41.3331020775976,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q3",41.2228308233139,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q4",41.924464550167,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q1",41.946139252162,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q2",42.6624018493415,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q3",43.8326492010492,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q4",43.8257898991289,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q1",43.7735009515423,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q2",43.4943844190979,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q3",43.8669281475089,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q4",44.2673492196656,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q1",44.857129418312,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q2",44.8918964894602,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q3",45.5115953252646,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q4",46.4473064409232,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q1",46.87520646148,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q2",46.2624216224665,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q3",46.0206516596684,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q4",46.0108596750373,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q1",46.3109966432602,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q2",46.6039714398891,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q3",47.0034497806718,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q4",49.5820588368772,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q1",51.7860453503941,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q2",54.1854277091392,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q3",59.107319613564,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q4",62.1764552234736,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q1",68.6929307810429,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q2",73.6599591585721,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q3",76.7907718624596,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q4",77.7295767192154,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q1",78.4018426191563,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q2",79.4901682934665,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q3",75.7350903172059,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q4",75.4551870799036,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q1",72.7827673427964,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q2",70.4147244804415,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q3",69.5065497039283,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q4",66.9299089191617,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q1",64.5498483551333,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q2",61.1856316507691,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q3",57.3635185381593,
"NLD","HOUSECOST","REAL","IDX2015","Q","1980-Q4",57.0316663180895,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q1",55.7024169519386,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q2",51.9864886584151,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q3",49.3197019841681,
"NLD","HOUSECOST","REAL","IDX2015","Q","1981-Q4",45.9987484504496,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q1",43.8294127863344,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q2",42.6995994281786,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q3",43.0738036426055,
"NLD","HOUSECOST","REAL","IDX2015","Q","1982-Q4",42.2146409601746,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q1",42.126097297146,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q2",43.0637454132257,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q3",42.84521582213,
"NLD","HOUSECOST","REAL","IDX2015","Q","1983-Q4",41.9316701684797,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q1",41.5879573583983,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q2",41.0319078029709,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q3",41.2914382166631,
"NLD","HOUSECOST","REAL","IDX2015","Q","1984-Q4",41.3489939034117,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q1",39.8163820266968,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q2",40.6566127526153,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q3",40.0141644811849,
"NLD","HOUSECOST","REAL","IDX2015","Q","1985-Q4",41.0871387077271,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q1",41.2258700283175,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q2",41.6815871473253,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q3",43.0154950490503,
"NLD","HOUSECOST","REAL","IDX2015","Q","1986-Q4",43.0070172198482,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q1",43.4982372984337,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q2",43.8802288668832,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q3",44.1996125512988,
"NLD","HOUSECOST","REAL","IDX2015","Q","1987-Q4",44.7814756945374,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q1",44.4712403936105,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q2",45.1249058177167,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q3",45.7011336266943,
"NLD","HOUSECOST","REAL","IDX2015","Q","1988-Q4",46.2549749862317,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q1",46.6189108926048,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q2",47.1526052785886,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q3",48.1666684317276,
"NLD","HOUSECOST","REAL","IDX2015","Q","1989-Q4",48.4600187380039,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q1",48.1328810138459,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q2",48.724676171017,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q3",47.7237334792896,
"NLD","HOUSECOST","REAL","IDX2015","Q","1990-Q4",46.9584591120685,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q1",46.7011913867405,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q2",47.3986895292913,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q3",47.4653360071159,
"NLD","HOUSECOST","REAL","IDX2015","Q","1991-Q4",48.0796798086536,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q1",49.6442133187211,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q2",47.8964597959693,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q3",51.0457951266685,
"NLD","HOUSECOST","REAL","IDX2015","Q","1992-Q4",50.7797813243556,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q1",51.422550399487,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q2",51.9784807482354,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q3",53.1795535130448,
"NLD","HOUSECOST","REAL","IDX2015","Q","1993-Q4",54.6071989413847,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q1",56.5417260299643,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q2",57.3513315990786,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q3",58.6213373866322,
"NLD","HOUSECOST","REAL","IDX2015","Q","1994-Q4",58.7998079919916,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q1",59.7799466240069,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q2",60.1854952944144,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q3",60.9223128094025,
"NLD","HOUSECOST","REAL","IDX2015","Q","1995-Q4",61.9596805964836,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q1",63.4980205909035,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q2",65.1236574496271,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q3",66.8266809924788,
"NLD","HOUSECOST","REAL","IDX2015","Q","1996-Q4",68.5423871086908,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q1",70.3763256325691,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q2",71.5847824322031,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q3",72.6779725671255,
"NLD","HOUSECOST","REAL","IDX2015","Q","1997-Q4",74.336101928856,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q1",75.7634484085968,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q2",77.5191992314037,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q3",79.3317949051262,
"NLD","HOUSECOST","REAL","IDX2015","Q","1998-Q4",82.0417720110139,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q1",84.5772457559918,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q2",87.9733692118269,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q3",91.3565926904189,
"NLD","HOUSECOST","REAL","IDX2015","Q","1999-Q4",95.6320652183836,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q1",98.2864253148347,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q2",101.731229697895,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q3",105.152339147591,
"NLD","HOUSECOST","REAL","IDX2015","Q","2000-Q4",107.50277472322,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q1",108.486895962858,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q2",110.493574561959,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q3",112.41531914187,
"NLD","HOUSECOST","REAL","IDX2015","Q","2001-Q4",112.787861346268,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q1",113.660381574494,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q2",114.126822204069,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q3",114.676464590351,
"NLD","HOUSECOST","REAL","IDX2015","Q","2002-Q4",114.762557319363,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q1",114.9593167475,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q2",115.80328679761,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q3",115.402032598754,
"NLD","HOUSECOST","REAL","IDX2015","Q","2003-Q4",116.769016487296,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q1",118.495083392975,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q2",118.557380999226,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q3",119.110302861338,
"NLD","HOUSECOST","REAL","IDX2015","Q","2004-Q4",120.107783230494,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q1",120.849448295827,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q2",121.141966710693,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q3",121.527025064856,
"NLD","HOUSECOST","REAL","IDX2015","Q","2005-Q4",122.081190311795,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q1",121.925831676768,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q2",123.016043093582,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q3",123.224816508036,
"NLD","HOUSECOST","REAL","IDX2015","Q","2006-Q4",124.737936079889,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q1",125.26229603988,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q2",125.937685044424,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q3",127.336802625652,
"NLD","HOUSECOST","REAL","IDX2015","Q","2007-Q4",127.842186061338,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q1",126.544695906988,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q2",126.608038748201,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q3",127.461334970543,
"NLD","HOUSECOST","REAL","IDX2015","Q","2008-Q4",126.33773013935,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q1",125.515757322581,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q2",123.755493452825,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q3",121.364717234867,
"NLD","HOUSECOST","REAL","IDX2015","Q","2009-Q4",121.084276464001,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q1",119.729716722314,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q2",120.019285549992,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q3",118.36585848908,
"NLD","HOUSECOST","REAL","IDX2015","Q","2010-Q4",117.307511983043,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q1",116.825555025646,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q2",115.050210843234,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q3",113.318274389301,
"NLD","HOUSECOST","REAL","IDX2015","Q","2011-Q4",111.144460686859,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q1",108.973516113681,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q2",107.300598095284,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q3",102.244040775234,
"NLD","HOUSECOST","REAL","IDX2015","Q","2012-Q4",101.782114231414,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q1",98.1003525709956,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q2",96.4081230309906,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q3",96.2282713871945,
"NLD","HOUSECOST","REAL","IDX2015","Q","2013-Q4",96.2707331964581,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q1",95.8219556912267,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q2",96.7928143176944,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q3",96.6079336359786,
"NLD","HOUSECOST","REAL","IDX2015","Q","2014-Q4",97.5299591510013,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q1",99.3571566814471,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.4843761577387,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.22092314966,
"NLD","HOUSECOST","REAL","IDX2015","Q","2015-Q4",100.937544011154,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q1",102.710313404641,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q2",103.290729161091,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q3",105.259675847254,
"NLD","HOUSECOST","REAL","IDX2015","Q","2016-Q4",106.398872751965,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q1",107.732044413725,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q2",109.695507893335,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q3",111.225393217222,
"NLD","HOUSECOST","REAL","IDX2015","Q","2017-Q4",113.750853490996,
"NLD","HOUSECOST","REAL","IDX2015","Q","2018-Q1",116.207219832593,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q1",8.02447656173307,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q2",8.05699371911031,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q3",8.04126311155082,
"NLD","HOUSECOST","RENT","IDX2015","Q","1960-Q4",7.9982398360869,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q1",8.0223549299449,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q2",8.06061390625431,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q3",8.04251934963487,
"NLD","HOUSECOST","RENT","IDX2015","Q","1961-Q4",7.9954850428093,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q1",8.02341869923564,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q2",8.07207476324553,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q3",8.24490940032609,
"NLD","HOUSECOST","RENT","IDX2015","Q","1962-Q4",8.67281962317127,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q1",8.73231902450608,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q2",8.77745147434737,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q3",8.71627972623839,
"NLD","HOUSECOST","RENT","IDX2015","Q","1963-Q4",8.73603248155464,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q1",8.80212620598249,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q2",8.84318304239473,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q3",9.49594551949823,
"NLD","HOUSECOST","RENT","IDX2015","Q","1964-Q4",9.58184619918528,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q1",9.5590763301754,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q2",9.61705347500909,
"NLD","HOUSECOST","RENT","IDX2015","Q","1965-Q3",9.54978141109208,
